date,councilmember,budget,traffic,public transit,utilities-light,utilities-heat,utilities-water,utilities-electric,civil unrest,civil rights,parks,labor,housing,homelessness,political-legislation,political-city council,political-mayor,political-general,crime,police-general,police-controversy,police-political,public safety,public health,public services,covid-general,covid-vaccines,covid-masks,infrastructure,business,real estate,welfare-unemployment,welfare-food,economics,environmental,sports
2018-11-13T00:00:00.000000,Juarez,0.0013656957348999845,0.0007644285941871362,0.001260708455066037,0.00011282029178362269,0.0000377119669079443,0.00019863824396423654,0.00005222053694202565,0.00015246288567529292,0.0024996366493899233,0.0002808801965017544,0.0001185173353104736,0.0001712825503087035,0.00027424620249241624,0.0008652683503545928,0.005982963879398484,0.005221906351926206,0.0026475552833448773,0.001201219487827641,0.0007780600670898765,0.00009470939307328755,0.0010883870069762502,0.021956351881132728,0.2658249820690706,0.011787992347495608,0.0013007784104021186,0.0008583851413563214,0.0004842327181538296,0.0009935280300599606,0.002605694807375152,0.00008611389940269611,0.0009405414073628606,0.00009853517034798513,0.0005457617637273965,0.0009411617312143006,0.0005137272704302643
2023-11-21T00:00:00.000000,Sawant,0.000017741899839382082,0.000016349303705243153,0.000016122873900089902,0.00001617557556935349,0.000016121397898262082,0.000016112421797901973,0.000016043087457952354,0.002392782492632655,0.002223142526994561,0.000019558760246299096,0.0006991872213496412,0.000016741096394843633,0.00010350728614711068,0.000281006087403183,0.0008645484750009767,0.0002529510515998096,0.0004252048905938132,0.000016584274107422855,0.00002717755201591764,0.000030363271966760656,0.00007535304647288345,0.000017287865446410373,0.00001632861109164133,0.000017888246353909656,0.00001746043006496243,0.000022904100987839195,0.0000161975725358279,0.000016371240276979946,0.000023580149343584402,0.000016518295928755926,0.00006844394693412059,0.000016186439106582323,0.000021425855636966555,0.000016530445814737377,0.00002211039781217298
2021-09-29T00:00:00.000000,Pedersen,0.05787694077644234,0.001325650393613906,0.029025656060711877,0.004653780181055249,0.00615135648917532,0.0025046875954155023,0.006179996867584085,0.00006246400267556953,0.0011330594396705654,0.0005153590098132895,0.00027264806577839956,0.19106767475578068,0.47167574524057726,0.0025014932725939943,0.0038089480202317745,0.0013299430891073362,0.0016463293906581599,0.00006659232267560962,0.00009953953139485032,0.000044457128451208334,0.00033835920567076036,0.0017015176127849504,0.0016656733435381627,0.01857120478337383,0.01214297096942458,0.0029021931062438054,0.002645242047040708,0.002460971722537681,0.029717152823638657,0.0008991135436255189,0.005741578284031341,0.0010319748938267296,0.0014403049359597512,0.0012604034913730915,0.00003278851724510736
2019-09-06T00:00:00.000000,Sawant,0.0064867697670354125,0.0001998809704440376,0.0011597471972198772,0.00032490076667682433,0.00010390403703442688,0.001150894601805456,0.00011682695541352463,0.006423146595948701,0.03385452247117875,0.002109483012179431,0.08171354634335583,0.0763058865025049,0.04960509387003749,0.010961029516786127,0.032163079010965205,0.011088388856839724,0.014842605489416653,0.0001591363208959327,0.0001590986938067367,0.0002560142411302315,0.0007522706525453851,0.0006348042210105766,0.0008205409701701284,0.011249486911326814,0.00030447944850326873,0.0009887117965457406,0.00011922486917406402,0.014585305955279496,0.04325653765497993,0.03653124116677017,0.01384211266086972,0.0006792820374769956,0.08189373707590848,0.012435597188733874,0.0000699461680394503
2018-03-19T00:00:00.000000,Mosqueda,0.0011129667196121875,0.00019135247341633347,0.00016913717275988038,0.00017634046187686952,0.00013920640184881186,0.0004176874873697243,0.00009464258475813512,0.0002600111136049058,0.13023334375777182,0.0006310648008086884,0.00021312821524842185,0.395456739863944,0.018609327011658607,0.01190515689139636,0.07177703411105062,0.0014418886351314423,0.004747477050152045,0.0001030191746299696,0.00011775121679974418,0.00009096072964295425,0.00039997630396584655,0.0002719077049298685,0.00007788024165815534,0.0017162150905789255,0.0003303759612547952,0.00028639308071885713,0.00004409906229552937,0.003704168526756608,0.009064035627675092,0.0183449468465818,0.000945222723405964,0.00005341048732751079,0.015772624046788766,0.00093949262779843,0.0000619140765435254
2015-11-20T00:00:00.000000,Burgess,0.0018116763605858515,0.00024834182859547697,0.0002088392743526656,0.00014060126278427607,0.000022432592065531586,0.000030933487492076644,0.00002108576129378213,0.01811502391149535,0.06782572188644705,0.0003356187923380788,0.0002986350302741893,0.0002546873907586829,0.011804078464032685,0.03755196431781865,0.017503397948378716,0.011985772053542492,0.027665042606976286,0.0009960281948174531,0.0003846703475830822,0.0003245453694581079,0.0011489059592485018,0.0006851393195510828,0.0010623524024698549,0.0016637357508052287,0.001525553930293864,0.0009335205786247406,0.0004322421237613997,0.0026176984553206123,0.022536347486502878,0.00015147650331139844,0.0028786299704010236,0.00010761891747277021,0.0028782700283133335,0.0032720788615997324,0.00018603923430276367
2016-08-18T00:00:00.000000,Johnson,0.06241246345590479,0.001073611056959206,0.0004118374786719521,0.0011665701449252693,0.0003867229560899364,0.0012467751127174566,0.00042942556585169025,0.0003590941764598743,0.0037770584203013547,0.0011460656131123113,0.00036622155939824514,0.0059594470227834736,0.009524212841060973,0.0009582612247001188,0.01022999685995287,0.002340919663240991,0.005197996031653428,0.025504678224303468,0.011439171881849697,0.005712587664470236,0.01828052192713915,0.011484706904424003,0.0006475855448610454,0.006843220117483985,0.0003829747640930287,0.0018547023506795836,0.00036847562895522086,0.05436931520254695,0.0022291807573109742,0.0008339856998408883,0.002416814176832612,0.0009735312528758696,0.00273532604581155,0.0007624432112953226,0.00013215106158115785
2017-10-06T00:00:00.000000,Tim,0.03896956097346625,0.0003396684839648836,0.00029849441391982876,0.000608646774637979,0.00034777688231816644,0.0026758371773151486,0.0004965496918093113,0.00014085407569082857,0.010750177534787407,0.00044534977689091536,0.00010913121905156672,0.0010881262736658827,0.005360615673675416,0.0016110168170643,0.02520937765629238,0.007810033687260848,0.007557917148269986,0.00007314713280668042,0.0004216371837986588,0.00012769475012653145,0.0006101938259663466,0.0007262307125673946,0.000692011244366027,0.004431690341255985,0.0011961152215641665,0.002720377233347663,0.0002822347346687761,0.0013311951233051563,0.006425773343884404,0.0005925131198842431,0.005953430499499587,0.0006388266214030047,0.003346845933341671,0.0012373132490740377,0.00011319983135193622
2020-03-04T00:00:00.000000,Morales,0.006092974881719639,0.00014359521117979815,0.00037428324013554973,0.0004144541679925294,0.00042319352673664815,0.0012916513128319164,0.0006879763735826405,0.0004775344350031727,0.0014959273655443636,0.00019527937812940943,0.001578657303321041,0.19214638469301207,0.01775540786003231,0.030969075001536457,0.02141797886906554,0.00526920336957462,0.0060310521289052696,0.00003961085308346912,0.00007994729856920819,0.00007533113332024102,0.0005287842295780385,0.00017174782580443398,0.00019449261077005407,0.008972224551697853,0.00018008242127597366,0.0007408899564805685,0.0000449118857941131,0.002111802965237278,0.013073651529772506,0.0038905219814435663,0.0038315606832312866,0.0008873905145829723,0.004380818135271623,0.000807273575669741,0.000056597478891934985
2015-07-16T00:00:00.000000,Harrell,0.0009019944836838629,0.00011514805434117016,0.00005159156215525905,0.00006857107786956014,0.0000557085359217355,0.0003159738659944714,0.000047050636106489136,0.0003626868660841591,0.10597545849699046,0.00017768294455550277,0.00014910297661397683,0.0002410022133037429,0.0007946899029944438,0.003817528429379614,0.03935949242513681,0.001072322109888232,0.0020057390754710143,0.000542781406936185,0.002238241643461291,0.0009401498814997176,0.006382179585186027,0.37353836084361025,0.007501075492694903,0.0035845629729870884,0.0007921767065028325,0.0004357933720128983,0.00013289574280519315,0.00020830491535367925,0.0010371192237596451,0.00008365503514836694,0.0010881713662168368,0.00009156198782993534,0.0004886098884114375,0.0004654541487175862,0.00011747106739636884
