date,councilmember,budget,traffic,public transit,utilities-light,utilities-heat,utilities-water,utilities-electric,civil unrest,civil rights,parks,labor,housing,homelessness,political-legislation,political-city council,political-mayor,political-general,crime,police-general,police-controversy,police-political,public safety,public health,public services,covid-general,covid-vaccines,covid-masks,infrastructure,business,real estate,welfare-unemployment,welfare-food,economics,environmental,sports
2018-03-30,Herbold,-1.6995794905205168,-1.1458098749863013,-1.0692135018099729,-2.1730814813071393,-2.3033918600143504,-1.9987875290173205,-2.2480994316790803,-2.352801753820438,-1.8270912854205261,-0.6863377166265135,-2.113215727176528,-2.1915390050715375,-2.129217604442051,-1.2761020299718138,-1.3053384709453908,-1.7062997985284645,-1.6114205801019732,-2.0980668443391437,-2.0085467461623687,-2.295408213208428,-1.8763234979400534,-1.5446474141843847,-2.2079430467409074,-1.367656558170932,-2.166014819043047,-2.01190508814856,-2.3032584955055566,-1.41538148252702,-1.757901198412672,-2.069808478792636,-1.6901935490386681,-2.2464706865522754,-1.7396027180376428,-1.0547790716982688,-2.3137234676909295
2016-11-08,Sawant,-0.4544963057570431,-2.286226356700828,-2.1630822494638116,-2.0901908831614397,-2.2340568115838946,-1.9102962427655255,-2.2303118367748493,-1.444309155670455,-1.1508671648453859,-1.7633273115484052,-1.9737475141403198,-0.04029231862932274,-0.45225354546164614,-1.456437974355677,-0.6641558232838546,-1.126722804472318,-1.1869987994288924,-2.247953227729999,-2.2140794708473894,-2.296030304799136,-1.8645056215063123,-2.181633169801915,-2.2293704158789236,-1.4969992158384025,-2.214872202741275,-2.153206856092935,-2.356164237561561,-1.6192989227887629,-1.7762379900208174,-2.010746225118732,-1.5906701808075074,-2.3007782055648396,-1.7063716579765256,-2.032670604848526,-2.340566388489604
2017-04-10,Harrell,-1.2971676168165653,-1.298704000808398,-0.9065294063124612,-1.6086966514274115,-1.6943780675898166,-1.2999931220308214,-1.6060092737401201,-1.3335639095401934,-0.9939899133056838,-1.6409345186559596,-1.5267107161026203,-0.7193926485591695,-0.5507094281311543,-1.450121176821929,-0.4889456112593187,-1.2625034060052824,-1.1589348892764175,-1.2509975072617552,-1.6210909566037415,-1.245472509727033,-1.4784998603491963,-0.6454598379792765,-1.260013382940476,-0.7486932349622479,-1.5831079575658629,-1.5633314919435348,-1.8938932365348886,-1.1899909067352674,-0.9123566484133082,-1.4487415582542527,-1.1468287466994456,-1.569689499938851,-1.4104511374565851,-1.0804526715359126,-1.6993137969416623
2019-02-25,Gonzalez,-1.6716499803155684,-2.157163474578979,-2.1104332962135595,-2.205404565143403,-2.2873092185276636,-2.167075108305506,-2.309789628857009,-1.5524838216024932,-0.8978862885775736,-1.852566391653079,-1.4732660281861572,-2.001654244693145,-1.797119890034358,-1.128897743530712,-1.0039829325166143,-1.254408345991703,-1.0086687069583453,-1.8571094826374204,-1.6959235634424987,-1.7927863718495494,-1.5906714233339867,-1.7002365799403962,-0.964042540098118,-1.4613835403754851,-1.5703391341998538,-1.841709609451188,-2.2172096021368564,-1.9122436959343079,-1.4381811186177091,-2.105115282881538,-1.4915302355391284,-2.2142370646225324,-1.5066984810808177,-1.8240133402431962,-2.1013077675730276
2021-04-01,Sawant,-2.0237057762993356,-2.35906636524205,-2.361253833109111,-2.3470111662507347,-2.3760833866412785,-2.2596791572042614,-2.385014252800031,-1.942369371691674,-1.3768238149923984,-2.0608270832237197,-2.2352022139101955,-1.9674505970302427,-1.3522158886986244,-1.1592237766828883,-1.1039607548076318,-1.662781447568535,-1.522868202964939,-2.0867735211674745,-2.2957960885577613,-2.293451855266543,-1.9546834303662064,-1.8159441661979385,-1.7751284138746737,-1.7360269339175487,-0.7205745501008042,-1.4134969840331961,-1.2308509758362993,-2.2995878651975317,-1.9051695785113385,-2.3509760682466414,-1.9152723542279533,-2.3633313373827423,-1.9810017979028085,-2.016535984337449,-2.3334916498033946
2015-09-15,Sawant,-1.716425975160442,-2.2712843545222707,-2.2396181530181405,-2.3174529109189814,-2.3403207824221672,-2.278247680000823,-2.348987404616291,-1.585822981467322,-1.1878789223518322,-2.0641914307545615,-1.5960385164619464,-2.1989015957254847,-2.050397937218504,-1.1784434868985523,-0.9668411239053196,-1.3758794948680209,-1.3046074511999843,-1.9859246878143668,-2.2314990708259583,-2.076067913020583,-1.809239079139364,-2.2268021136459124,-2.2463692135564544,-1.556944491663698,-2.188710807716576,-1.9270620667281602,-2.303709532617595,-1.9736566026195737,-1.9567545149196934,-2.274467086099367,-1.5250573275339732,-2.3116277396956004,-1.6619796038138004,-2.2357690130725687,-2.131452288315332
2020-07-15,Sawant,-0.2766766328098643,-2.074856863878618,-1.804656434395427,-1.732372663541503,-1.81936898335078,-1.4782707177576122,-1.799616332819308,-1.4668572836929303,-0.9851050206266709,-1.5913672381624755,-0.93381663387141,0.032665034242047634,-0.5707532958062462,-1.0280610248107787,-0.509145105375961,-1.1290804984670635,-0.91185332164526,-1.8586510438229176,-1.962323311512816,-1.9618519798016134,-1.565133155338729,-1.8196083767858195,-1.8843676143679757,-1.29808853602558,-1.9274052111242335,-1.6915811404845875,-2.146327194063999,-1.184916014417724,-0.951205584863486,-1.336317348218642,-1.1713988794794696,-1.6290601072674038,-0.9944157892565133,-1.5939700205052914,-2.069590208307747
2020-03-30,Morales,-0.37227328084839295,-1.8255451683046044,-1.8132979989722153,-1.958475207005977,-1.977859034260801,-1.6961763140371922,-1.9918970984255622,-2.1100141506144934,-1.4772786639076492,-1.7834046756665054,-1.5423352794938854,-1.3598404453519877,-1.1615825061163667,-0.8141390719681701,-0.8641488472041462,-0.8951164899671457,-1.2750731145029606,-2.0153499928128196,-2.005245146218739,-2.135756607127873,-1.6806517740275224,-1.334204121308727,-0.13184302217662144,-1.174680391911682,-0.9107544105180648,-1.1161472474302747,-1.2023195650959335,-1.514664007708915,-1.0258247877793987,-1.7757708000645465,-1.2674391353571282,-0.9312616887980528,-1.0502225200104,-0.9583682322981159,-1.8582702094569679
2019-10-15,Sawant,-1.4994877892889826,-1.9208995495656098,-1.9474591743269707,-1.793913964629645,-1.9210047501408694,-1.604732888414111,-1.894096182526531,-1.7464041008983742,-1.1201681666616297,-1.772544787148416,-1.5450348753582248,-0.5965207581650249,-1.266952686240426,-1.3865775443121626,-0.9977243266396536,-1.3854231336688856,-1.3021745843532324,-1.9686885675792625,-1.9648017376638143,-1.8651906677719794,-1.6440240607470977,-1.7546544767218841,-1.7683334507340862,-1.1436837050922255,-1.9186667294820483,-2.0679724388315104,-2.2732092351266764,-1.516723495348594,-1.2289505315859892,-0.4266145551636484,-1.3154813181409677,-1.9445818971760709,-1.4177151543431628,-1.6798065453898805,-2.1250845471959265
2018-06-29,Herbold,-0.5741659465539767,-1.5643406305325902,-0.9599884868273112,-1.7179065490045733,-1.7681650883961213,-1.3668317276763275,-1.6466011642093386,-2.3307220582807133,-1.5845765203206927,-1.3556591366609112,-1.0552713192718752,0.07050795459809892,-0.6030388967603797,-0.6804930273830176,-1.1842466032769234,-1.2861173111155009,-1.1131842359522932,-1.8539310999030019,-1.9904619803418042,-2.3174692708509608,-1.751191969599166,-1.5905803047254943,-1.8380035671384989,-1.071071078896742,-1.8006461801830207,-1.6331430492788577,-2.173683899561923,-1.0079422431433636,-0.8765750956653852,-1.1571503106203156,-1.361410895278132,-1.6664367533833135,-0.8549349438677638,-1.7340231528816983,-1.755447415703516
